#nucleus-nld-mass-strength-omp 166Bi-1-1-1-1
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.20000E+00 2.71002E-09 1.43984E-09 2.94236E-08 1.56328E-08
1.30000E+00 2.95888E-09 1.69745E-09 4.08448E-08 2.34318E-08
1.40000E+00 3.21354E-09 1.97934E-09 5.54049E-08 3.41260E-08
1.50000E+00 3.47457E-09 2.28552E-09 7.36810E-08 4.84663E-08
1.60000E+00 3.74257E-09 2.61599E-09 9.63185E-08 6.73251E-08
1.70000E+00 4.01814E-09 2.97249E-09 1.24037E-07 9.17585E-08
1.80000E+00 4.30195E-09 3.35587E-09 1.57639E-07 1.22971E-07
1.90000E+00 4.59467E-09 3.76700E-09 1.98014E-07 1.62344E-07
2.00000E+00 4.89704E-09 4.20762E-09 2.46152E-07 2.11498E-07
2.20000E+00 5.53386E-09 5.17908E-09 3.70234E-07 3.46498E-07
2.40000E+00 6.21918E-09 6.28151E-09 5.40190E-07 5.45605E-07
2.60000E+00 6.96066E-09 7.52967E-09 7.68689E-07 8.31526E-07
2.80000E+00 7.76704E-09 8.93394E-09 1.07130E-06 1.23225E-06
3.00000E+00 8.64824E-09 1.05299E-08 1.46714E-06 1.78636E-06
3.20000E+00 9.61563E-09 1.23167E-08 1.97974E-06 2.53585E-06
3.40000E+00 1.06822E-08 1.43377E-08 2.63801E-06 3.54075E-06
3.60000E+00 1.18627E-08 1.66189E-08 3.47753E-06 4.87179E-06
3.80000E+00 1.31739E-08 1.92036E-08 4.54198E-06 6.62086E-06
4.00000E+00 1.46348E-08 2.21440E-08 5.88499E-06 8.90464E-06
4.50000E+00 1.90838E-08 3.15117E-08 1.09265E-05 1.80422E-05
5.00000E+00 2.49677E-08 4.51728E-08 1.96096E-05 3.54786E-05
5.50000E+00 3.25788E-08 6.65622E-08 3.40568E-05 6.95818E-05
6.00000E+00 4.17115E-08 1.03824E-07 5.66095E-05 1.40907E-04
6.50000E+00 5.08176E-08 1.76944E-07 8.76867E-05 3.05320E-04
7.00000E+00 5.65364E-08 2.95774E-07 1.21843E-04 6.37433E-04
7.50000E+00 5.57252E-08 3.81470E-07 1.47712E-04 1.01117E-03
8.00000E+00 4.89342E-08 4.73065E-07 1.57421E-04 1.52185E-03
8.50000E+00 3.97240E-08 5.81313E-07 1.53281E-04 2.24309E-03
9.00000E+00 3.10597E-08 7.94600E-07 1.42267E-04 3.63962E-03
9.50000E+00 2.40645E-08 1.16401E-06 1.29637E-04 6.27059E-03
1.00000E+01 1.87565E-08 1.37739E-06 1.17851E-04 8.65438E-03
1.05000E+01 1.48041E-08 1.42076E-06 1.07679E-04 1.03340E-02
1.10000E+01 1.18571E-08 1.84750E-06 9.91597E-05 1.54505E-02
1.15000E+01 9.63691E-09 2.25777E-06 9.20897E-05 2.15751E-02
1.20000E+01 7.94101E-09 2.02185E-06 8.62183E-05 2.19519E-02
1.25000E+01 6.62627E-09 1.96200E-06 8.13166E-05 2.40773E-02
1.30000E+01 5.59216E-09 1.96373E-06 7.71951E-05 2.71077E-02
1.35000E+01 4.76759E-09 1.81801E-06 7.37021E-05 2.81046E-02
1.40000E+01 4.10174E-09 1.52050E-06 7.07184E-05 2.62151E-02
1.45000E+01 3.55781E-09 1.38086E-06 6.81502E-05 2.64504E-02
1.50000E+01 3.10876E-09 1.42076E-06 6.59236E-05 3.01282E-02
1.55000E+01 2.73445E-09 1.48928E-06 6.39802E-05 3.48458E-02
1.60000E+01 2.41970E-09 1.40948E-06 6.22733E-05 3.62743E-02
1.65000E+01 2.15291E-09 1.27070E-06 6.07656E-05 3.58654E-02
1.70000E+01 1.92510E-09 1.15708E-06 5.94265E-05 3.57181E-02
1.75000E+01 1.72927E-09 1.04952E-06 5.82315E-05 3.53415E-02
1.80000E+01 1.55989E-09 9.35027E-07 5.71600E-05 3.42627E-02
1.85000E+01 1.41256E-09 7.84799E-07 5.61954E-05 3.12215E-02
1.90000E+01 1.28372E-09 6.28324E-07 5.53235E-05 2.70785E-02
1.95000E+01 1.17050E-09 5.09494E-07 5.45325E-05 2.37369E-02
2.00000E+01 1.07057E-09 4.13823E-07 5.38125E-05 2.08010E-02
2.10000E+01 9.03150E-10 2.82156E-07 5.25530E-05 1.64183E-02
2.20000E+01 7.69633E-10 2.35145E-07 5.14910E-05 1.57320E-02
2.30000E+01 6.61714E-10 1.79546E-07 5.05864E-05 1.37259E-02
2.40000E+01 5.73449E-10 1.39734E-07 4.98090E-05 1.21371E-02
2.50000E+01 5.00491E-10 1.17702E-07 4.91356E-05 1.15554E-02
2.60000E+01 4.39614E-10 1.03217E-07 4.85480E-05 1.13986E-02
2.70000E+01 3.88383E-10 9.79263E-08 4.80320E-05 1.21107E-02
2.80000E+01 3.44934E-10 8.58872E-08 4.75763E-05 1.18463E-02
2.90000E+01 3.07827E-10 7.51144E-08 4.71716E-05 1.15106E-02
3.00000E+01 2.75930E-10 6.89388E-08 4.68105E-05 1.16952E-02
3.10000E+01 2.48350E-10 6.00115E-08 4.64868E-05 1.12331E-02
3.20000E+01 2.24373E-10 5.22403E-08 4.61955E-05 1.07556E-02
3.30000E+01 2.03422E-10 4.54754E-08 4.59323E-05 1.02683E-02
#nucleus-nld-mass-strength-omp 166Bi-1-1-3-2
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.00000E-03 0.00000E+00 9.72321E-14 0.00000E+00 6.10928E-22
2.00000E-03 4.31959E-12 1.94464E-13 2.17127E-19 9.77484E-21
5.00000E-03 1.07990E-11 4.86160E-13 8.48151E-18 3.81830E-19
1.00000E-02 2.15980E-11 9.72321E-13 1.35704E-16 6.10927E-18
2.00000E-02 4.31965E-11 1.94464E-12 2.17129E-15 9.77484E-17
5.00000E-02 1.07998E-10 4.86161E-12 8.48215E-14 3.81830E-15
1.00000E-01 2.16046E-10 9.72321E-12 1.35746E-12 6.10927E-14
2.00000E-01 4.32491E-10 3.89278E-11 2.17394E-11 1.95672E-12
3.00000E-01 6.49737E-10 8.76912E-11 1.10225E-10 1.48765E-11
4.00000E-01 8.68186E-10 1.56041E-10 3.49118E-10 6.27477E-11
5.00000E-01 1.08825E-09 2.44252E-10 8.54708E-10 1.91835E-10
6.00000E-01 1.31034E-09 3.52499E-10 1.77835E-09 4.78401E-10
7.00000E-01 1.53488E-09 4.81044E-10 3.30787E-09 1.03671E-09
8.00000E-01 1.76231E-09 6.30059E-10 5.66934E-09 2.02689E-09
9.00000E-01 1.99307E-09 8.00064E-10 9.12915E-09 3.66465E-09
1.00000E+00 2.22762E-09 9.91407E-10 1.39966E-08 6.22920E-09
1.10000E+00 2.46644E-09 1.20391E-09 2.06267E-08 1.00682E-08
1.20000E+00 2.71002E-09 1.43984E-09 2.94236E-08 1.56328E-08
1.30000E+00 2.95888E-09 1.69745E-09 4.08448E-08 2.34318E-08
1.40000E+00 3.21354E-09 1.97934E-09 5.54049E-08 3.41260E-08
1.50000E+00 3.47457E-09 2.28552E-09 7.36810E-08 4.84663E-08
1.60000E+00 3.74257E-09 2.61599E-09 9.63185E-08 6.73251E-08
1.70000E+00 4.01814E-09 2.97249E-09 1.24037E-07 9.17585E-08
1.80000E+00 4.30195E-09 3.35587E-09 1.57639E-07 1.22971E-07
1.90000E+00 4.59467E-09 3.76700E-09 1.98014E-07 1.62344E-07
2.00000E+00 4.89704E-09 4.20762E-09 2.46152E-07 2.11498E-07
2.20000E+00 5.53386E-09 5.17908E-09 3.70234E-07 3.46498E-07
2.40000E+00 6.21918E-09 6.28151E-09 5.40190E-07 5.45605E-07
2.60000E+00 6.96066E-09 7.52967E-09 7.68689E-07 8.31526E-07
2.80000E+00 7.76704E-09 8.93394E-09 1.07130E-06 1.23225E-06
3.00000E+00 8.64824E-09 1.05299E-08 1.46714E-06 1.78636E-06
3.20000E+00 9.61563E-09 1.23167E-08 1.97974E-06 2.53585E-06
3.40000E+00 1.06822E-08 1.43377E-08 2.63801E-06 3.54075E-06
3.60000E+00 1.18627E-08 1.66189E-08 3.47753E-06 4.87179E-06
3.80000E+00 1.31739E-08 1.92036E-08 4.54198E-06 6.62086E-06
4.00000E+00 1.46348E-08 2.21440E-08 5.88499E-06 8.90464E-06
4.50000E+00 1.90838E-08 3.15117E-08 1.09265E-05 1.80422E-05
5.00000E+00 2.49677E-08 4.51728E-08 1.96096E-05 3.54786E-05
5.50000E+00 3.25788E-08 6.65622E-08 3.40568E-05 6.95818E-05
6.00000E+00 4.17115E-08 1.03824E-07 5.66095E-05 1.40907E-04
6.50000E+00 5.08176E-08 1.76944E-07 8.76867E-05 3.05320E-04
7.00000E+00 5.65364E-08 2.95774E-07 1.21843E-04 6.37433E-04
7.50000E+00 5.57252E-08 3.81470E-07 1.47712E-04 1.01117E-03
8.00000E+00 4.89342E-08 4.73065E-07 1.57421E-04 1.52185E-03
8.50000E+00 3.97240E-08 5.81313E-07 1.53281E-04 2.24309E-03
9.00000E+00 3.10597E-08 7.94600E-07 1.42267E-04 3.63962E-03
9.50000E+00 2.40645E-08 1.16401E-06 1.29637E-04 6.27059E-03
1.00000E+01 1.87565E-08 1.37739E-06 1.17851E-04 8.65438E-03
1.05000E+01 1.48041E-08 1.42076E-06 1.07679E-04 1.03340E-02
1.10000E+01 1.18571E-08 1.84750E-06 9.91597E-05 1.54505E-02
1.15000E+01 9.63691E-09 2.25777E-06 9.20897E-05 2.15751E-02
1.20000E+01 7.94101E-09 2.02185E-06 8.62183E-05 2.19519E-02
1.25000E+01 6.62627E-09 1.96200E-06 8.13166E-05 2.40773E-02
1.30000E+01 5.59216E-09 1.96373E-06 7.71951E-05 2.71077E-02
1.35000E+01 4.76759E-09 1.81801E-06 7.37021E-05 2.81046E-02
1.40000E+01 4.10174E-09 1.52050E-06 7.07184E-05 2.62151E-02
1.45000E+01 3.55781E-09 1.38086E-06 6.81502E-05 2.64504E-02
1.50000E+01 3.10876E-09 1.42076E-06 6.59236E-05 3.01282E-02
1.55000E+01 2.73445E-09 1.48928E-06 6.39802E-05 3.48458E-02
1.60000E+01 2.41970E-09 1.40948E-06 6.22733E-05 3.62743E-02
1.65000E+01 2.15291E-09 1.27070E-06 6.07656E-05 3.58654E-02
1.70000E+01 1.92510E-09 1.15708E-06 5.94265E-05 3.57181E-02
1.75000E+01 1.72927E-09 1.04952E-06 5.82315E-05 3.53415E-02
1.80000E+01 1.55989E-09 9.35027E-07 5.71600E-05 3.42627E-02
1.85000E+01 1.41256E-09 7.84799E-07 5.61954E-05 3.12215E-02
1.90000E+01 1.28372E-09 6.28324E-07 5.53235E-05 2.70785E-02
1.95000E+01 1.17050E-09 5.09494E-07 5.45325E-05 2.37369E-02
2.00000E+01 1.07057E-09 4.13823E-07 5.38125E-05 2.08010E-02
2.10000E+01 9.03150E-10 2.82156E-07 5.25530E-05 1.64183E-02
2.20000E+01 7.69633E-10 2.35145E-07 5.14910E-05 1.57320E-02
2.30000E+01 6.61714E-10 1.79546E-07 5.05864E-05 1.37259E-02
2.40000E+01 5.73449E-10 1.39734E-07 4.98090E-05 1.21371E-02
2.50000E+01 5.00491E-10 1.17702E-07 4.91356E-05 1.15554E-02
2.60000E+01 4.39614E-10 1.03217E-07 4.85480E-05 1.13986E-02
2.70000E+01 3.88383E-10 9.79263E-08 4.80320E-05 1.21107E-02
2.80000E+01 3.44934E-10 8.58872E-08 4.75763E-05 1.18463E-02
2.90000E+01 3.07827E-10 7.51144E-08 4.71716E-05 1.15106E-02
3.00000E+01 2.75930E-10 6.89388E-08 4.68105E-05 1.16952E-02
3.10000E+01 2.48350E-10 6.00115E-08 4.64868E-05 1.12331E-02
3.20000E+01 2.24373E-10 5.22403E-08 4.61955E-05 1.07556E-02
3.30000E+01 2.03422E-10 4.54754E-08 4.59323E-05 1.02683E-02
#nucleus-nld-mass-strength-omp 166Bi-1-1-4-1
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.00000E-03 0.00000E+00 1.62111E-11 0.00000E+00 1.01858E-19
2.00000E-03 1.98752E-12 3.24223E-11 9.99036E-20 1.62972E-18
5.00000E-03 4.96880E-12 8.10557E-11 3.90249E-18 6.36610E-17
1.00000E-02 9.93763E-12 1.62111E-10 6.24399E-17 1.01858E-15
2.00000E-02 1.98754E-11 3.24223E-10 9.99048E-16 1.62972E-14
5.00000E-02 4.96918E-11 8.10557E-10 3.90278E-14 6.36610E-13
1.00000E-01 9.94065E-11 1.62111E-09 6.24590E-13 1.01858E-11
2.00000E-01 1.98997E-10 1.74689E-09 1.00027E-11 8.78081E-11
3.00000E-01 2.98955E-10 1.88220E-09 5.07165E-11 3.19308E-10
4.00000E-01 3.99467E-10 2.02878E-09 1.60635E-10 8.15822E-10
5.00000E-01 5.00722E-10 2.18578E-09 3.93266E-10 1.71671E-09
6.00000E-01 6.02909E-10 2.35405E-09 8.18249E-10 3.19484E-09
7.00000E-01 7.06225E-10 2.53273E-09 1.52201E-09 5.45836E-09
8.00000E-01 8.10869E-10 2.72355E-09 2.60856E-09 8.76163E-09
9.00000E-01 9.17046E-10 2.92651E-09 4.20048E-09 1.34047E-08
1.00000E+00 1.02497E-09 3.14075E-09 6.44006E-09 1.97339E-08
1.10000E+00 1.13485E-09 3.36801E-09 9.49068E-09 2.81664E-08
1.20000E+00 1.24693E-09 3.60827E-09 1.35383E-08 3.91762E-08
1.30000E+00 1.36143E-09 3.86241E-09 1.87934E-08 5.33174E-08
1.40000E+00 1.47861E-09 4.13043E-09 2.54927E-08 7.12130E-08
1.50000E+00 1.59871E-09 4.41319E-09 3.39019E-08 9.35850E-08
1.60000E+00 1.72202E-09 4.71157E-09 4.43178E-08 1.21257E-07
1.70000E+00 1.84882E-09 5.02642E-09 5.70717E-08 1.55162E-07
1.80000E+00 1.97940E-09 5.35776E-09 7.25322E-08 1.96327E-07
1.90000E+00 2.11409E-09 5.70818E-09 9.11094E-08 2.46002E-07
2.00000E+00 2.25321E-09 6.07768E-09 1.13259E-07 3.05498E-07
2.20000E+00 2.54622E-09 6.88086E-09 1.70351E-07 4.60353E-07
2.40000E+00 2.86155E-09 7.78380E-09 2.48551E-07 6.76091E-07
2.60000E+00 3.20272E-09 8.81251E-09 3.53687E-07 9.73195E-07
2.80000E+00 3.57375E-09 1.00268E-08 4.92922E-07 1.38299E-06
3.00000E+00 3.97920E-09 1.15881E-08 6.75056E-07 1.96588E-06
3.20000E+00 4.42432E-09 1.43984E-08 9.10912E-07 2.96445E-06
3.40000E+00 4.91506E-09 1.85791E-08 1.21380E-06 4.58820E-06
3.60000E+00 5.45823E-09 2.11205E-08 1.60007E-06 6.19145E-06
3.80000E+00 6.06154E-09 2.37313E-08 2.08985E-06 8.18187E-06
4.00000E+00 6.73370E-09 2.73656E-08 2.70778E-06 1.10044E-05
4.50000E+00 8.78078E-09 3.85461E-08 5.02749E-06 2.20698E-05
5.00000E+00 1.14881E-08 4.78009E-08 9.02272E-06 3.75428E-05
5.50000E+00 1.49901E-08 5.96579E-08 1.56701E-05 6.23642E-05
6.00000E+00 1.91922E-08 7.60772E-08 2.60470E-05 1.03250E-04
6.50000E+00 2.33820E-08 9.98346E-08 4.03462E-05 1.72267E-04
7.00000E+00 2.60134E-08 1.36091E-07 5.60622E-05 2.93294E-04
7.50000E+00 2.56401E-08 1.96286E-07 6.79647E-05 5.20300E-04
8.00000E+00 2.25155E-08 3.09045E-07 7.24321E-05 9.94195E-04
8.50000E+00 1.82777E-08 5.42021E-07 7.05274E-05 2.09148E-03
9.00000E+00 1.42911E-08 8.70842E-07 6.54596E-05 3.98884E-03
9.50000E+00 1.10725E-08 1.01830E-06 5.96481E-05 5.48561E-03
1.00000E+01 8.63020E-09 1.24988E-06 5.42252E-05 7.85325E-03
1.05000E+01 6.81161E-09 1.45632E-06 4.95448E-05 1.05926E-02
1.10000E+01 5.45564E-09 1.66796E-06 4.56251E-05 1.39490E-02
1.15000E+01 4.43411E-09 1.81454E-06 4.23721E-05 1.73397E-02
1.20000E+01 3.65379E-09 1.78332E-06 3.96705E-05 1.93621E-02
1.25000E+01 3.04886E-09 1.76424E-06 3.74152E-05 2.16504E-02
1.30000E+01 2.57305E-09 1.73648E-06 3.55188E-05 2.39706E-02
1.35000E+01 2.19365E-09 1.63760E-06 3.39116E-05 2.53156E-02
1.40000E+01 1.88728E-09 1.51964E-06 3.25388E-05 2.62002E-02
1.45000E+01 1.63701E-09 1.39387E-06 3.13571E-05 2.66997E-02
1.50000E+01 1.43039E-09 1.25769E-06 3.03326E-05 2.66703E-02
1.55000E+01 1.25817E-09 1.11978E-06 2.94384E-05 2.62003E-02
1.60000E+01 1.11335E-09 9.90540E-07 2.86530E-05 2.54925E-02
1.65000E+01 9.90591E-10 8.76914E-07 2.79593E-05 2.47508E-02
1.70000E+01 8.85772E-10 7.78988E-07 2.73432E-05 2.40468E-02
1.75000E+01 7.95668E-10 6.97975E-07 2.67933E-05 2.35036E-02
1.80000E+01 7.17734E-10 6.34223E-07 2.63003E-05 2.32402E-02
1.85000E+01 6.49941E-10 5.85216E-07 2.58565E-05 2.32815E-02
1.90000E+01 5.90660E-10 5.43756E-07 2.54553E-05 2.34339E-02
1.95000E+01 5.38568E-10 5.02295E-07 2.50913E-05 2.34015E-02
2.00000E+01 4.92586E-10 4.58840E-07 2.47601E-05 2.30638E-02
2.10000E+01 4.15555E-10 3.76700E-07 2.41806E-05 2.19196E-02
2.20000E+01 3.54121E-10 3.16678E-07 2.36919E-05 2.11868E-02
2.30000E+01 3.04466E-10 2.77473E-07 2.32757E-05 2.12121E-02
2.40000E+01 2.63854E-10 2.50237E-07 2.29180E-05 2.17353E-02
2.50000E+01 2.30284E-10 2.25777E-07 2.26081E-05 2.21656E-02
2.60000E+01 2.02274E-10 1.99582E-07 2.23378E-05 2.20405E-02
2.70000E+01 1.78702E-10 1.73995E-07 2.21004E-05 2.15183E-02
2.80000E+01 1.58710E-10 1.52918E-07 2.18907E-05 2.10917E-02
2.90000E+01 1.41637E-10 1.36264E-07 2.17045E-05 2.08812E-02
3.00000E+01 1.26960E-10 1.21692E-07 2.15383E-05 2.06446E-02
3.10000E+01 1.14270E-10 1.08646E-07 2.13894E-05 2.03367E-02
3.20000E+01 1.03238E-10 9.69992E-08 2.12554E-05 1.99709E-02
3.30000E+01 9.35978E-11 8.66005E-08 2.11343E-05 1.95543E-02
#nucleus-nld-mass-strength-omp 166Bi-1-1-4-2
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.00000E-03 0.00000E+00 1.62111E-11 0.00000E+00 1.01858E-19
2.00000E-03 1.98752E-12 3.24223E-11 9.99036E-20 1.62972E-18
5.00000E-03 4.96880E-12 8.10557E-11 3.90249E-18 6.36610E-17
1.00000E-02 9.93763E-12 1.62111E-10 6.24399E-17 1.01858E-15
2.00000E-02 1.98754E-11 3.24223E-10 9.99048E-16 1.62972E-14
5.00000E-02 4.96918E-11 8.10557E-10 3.90278E-14 6.36610E-13
1.00000E-01 9.94065E-11 1.62111E-09 6.24590E-13 1.01858E-11
2.00000E-01 1.98997E-10 1.74689E-09 1.00027E-11 8.78081E-11
3.00000E-01 2.98955E-10 1.88220E-09 5.07165E-11 3.19308E-10
4.00000E-01 3.99467E-10 2.02878E-09 1.60635E-10 8.15822E-10
5.00000E-01 5.00722E-10 2.18578E-09 3.93266E-10 1.71671E-09
6.00000E-01 6.02909E-10 2.35405E-09 8.18249E-10 3.19484E-09
7.00000E-01 7.06225E-10 2.53273E-09 1.52201E-09 5.45836E-09
8.00000E-01 8.10869E-10 2.72355E-09 2.60856E-09 8.76163E-09
9.00000E-01 9.17046E-10 2.92651E-09 4.20048E-09 1.34047E-08
1.00000E+00 1.02497E-09 3.14075E-09 6.44006E-09 1.97339E-08
1.10000E+00 1.13485E-09 3.36801E-09 9.49068E-09 2.81664E-08
1.20000E+00 1.24693E-09 3.60827E-09 1.35383E-08 3.91762E-08
1.30000E+00 1.36143E-09 3.86241E-09 1.87934E-08 5.33174E-08
1.40000E+00 1.47861E-09 4.13043E-09 2.54927E-08 7.12130E-08
1.50000E+00 1.59871E-09 4.41319E-09 3.39019E-08 9.35850E-08
1.60000E+00 1.72202E-09 4.71157E-09 4.43178E-08 1.21257E-07
1.70000E+00 1.84882E-09 5.02642E-09 5.70717E-08 1.55162E-07
1.80000E+00 1.97940E-09 5.35776E-09 7.25322E-08 1.96327E-07
1.90000E+00 2.11409E-09 5.70818E-09 9.11094E-08 2.46002E-07
2.00000E+00 2.25321E-09 6.07768E-09 1.13259E-07 3.05498E-07
2.20000E+00 2.54622E-09 6.88086E-09 1.70351E-07 4.60353E-07
2.40000E+00 2.86155E-09 7.78380E-09 2.48551E-07 6.76091E-07
2.60000E+00 3.20272E-09 8.81251E-09 3.53687E-07 9.73195E-07
2.80000E+00 3.57375E-09 1.00268E-08 4.92922E-07 1.38299E-06
3.00000E+00 3.97920E-09 1.15881E-08 6.75056E-07 1.96588E-06
3.20000E+00 4.42432E-09 1.43984E-08 9.10912E-07 2.96445E-06
3.40000E+00 4.91506E-09 1.85791E-08 1.21380E-06 4.58820E-06
3.60000E+00 5.45823E-09 2.11205E-08 1.60007E-06 6.19145E-06
3.80000E+00 6.06154E-09 2.37313E-08 2.08985E-06 8.18187E-06
4.00000E+00 6.73370E-09 2.73656E-08 2.70778E-06 1.10044E-05
4.50000E+00 8.78078E-09 3.85461E-08 5.02749E-06 2.20698E-05
5.00000E+00 1.14881E-08 4.78009E-08 9.02272E-06 3.75428E-05
5.50000E+00 1.49901E-08 5.96579E-08 1.56701E-05 6.23642E-05
6.00000E+00 1.91922E-08 7.60772E-08 2.60470E-05 1.03250E-04
6.50000E+00 2.33820E-08 9.98346E-08 4.03462E-05 1.72267E-04
7.00000E+00 2.60134E-08 1.36091E-07 5.60622E-05 2.93294E-04
7.50000E+00 2.56401E-08 1.96286E-07 6.79647E-05 5.20300E-04
8.00000E+00 2.25155E-08 3.09045E-07 7.24321E-05 9.94195E-04
8.50000E+00 1.82777E-08 5.42021E-07 7.05274E-05 2.09148E-03
9.00000E+00 1.42911E-08 8.70842E-07 6.54596E-05 3.98884E-03
9.50000E+00 1.10725E-08 1.01830E-06 5.96481E-05 5.48561E-03
1.00000E+01 8.63020E-09 1.24988E-06 5.42252E-05 7.85325E-03
1.05000E+01 6.81161E-09 1.45632E-06 4.95448E-05 1.05926E-02
1.10000E+01 5.45564E-09 1.66796E-06 4.56251E-05 1.39490E-02
1.15000E+01 4.43411E-09 1.81454E-06 4.23721E-05 1.73397E-02
1.20000E+01 3.65379E-09 1.78332E-06 3.96705E-05 1.93621E-02
1.25000E+01 3.04886E-09 1.76424E-06 3.74152E-05 2.16504E-02
1.30000E+01 2.57305E-09 1.73648E-06 3.55188E-05 2.39706E-02
1.35000E+01 2.19365E-09 1.63760E-06 3.39116E-05 2.53156E-02
1.40000E+01 1.88728E-09 1.51964E-06 3.25388E-05 2.62002E-02
1.45000E+01 1.63701E-09 1.39387E-06 3.13571E-05 2.66997E-02
1.50000E+01 1.43039E-09 1.25769E-06 3.03326E-05 2.66703E-02
1.55000E+01 1.25817E-09 1.11978E-06 2.94384E-05 2.62003E-02
1.60000E+01 1.11335E-09 9.90540E-07 2.86530E-05 2.54925E-02
1.65000E+01 9.90591E-10 8.76914E-07 2.79593E-05 2.47508E-02
1.70000E+01 8.85772E-10 7.78988E-07 2.73432E-05 2.40468E-02
1.75000E+01 7.95668E-10 6.97975E-07 2.67933E-05 2.35036E-02
1.80000E+01 7.17734E-10 6.34223E-07 2.63003E-05 2.32402E-02
1.85000E+01 6.49941E-10 5.85216E-07 2.58565E-05 2.32815E-02
1.90000E+01 5.90660E-10 5.43756E-07 2.54553E-05 2.34339E-02
1.95000E+01 5.38568E-10 5.02295E-07 2.50913E-05 2.34015E-02
2.00000E+01 4.92586E-10 4.58840E-07 2.47601E-05 2.30638E-02
2.10000E+01 4.15555E-10 3.76700E-07 2.41806E-05 2.19196E-02
2.20000E+01 3.54121E-10 3.16678E-07 2.36919E-05 2.11868E-02
2.30000E+01 3.04466E-10 2.77473E-07 2.32757E-05 2.12121E-02
2.40000E+01 2.63854E-10 2.50237E-07 2.29180E-05 2.17353E-02
2.50000E+01 2.30284E-10 2.25777E-07 2.26081E-05 2.21656E-02
2.60000E+01 2.02274E-10 1.99582E-07 2.23378E-05 2.20405E-02
2.70000E+01 1.78702E-10 1.73995E-07 2.21004E-05 2.15183E-02
2.80000E+01 1.58710E-10 1.52918E-07 2.18907E-05 2.10917E-02
2.90000E+01 1.41637E-10 1.36264E-07 2.17045E-05 2.08812E-02
3.00000E+01 1.26960E-10 1.21692E-07 2.15383E-05 2.06446E-02
3.10000E+01 1.14270E-10 1.08646E-07 2.13894E-05 2.03367E-02
3.20000E+01 1.03238E-10 9.69992E-08 2.12554E-05 1.99709E-02
3.30000E+01 9.35978E-11 8.66005E-08 2.11343E-05 1.95543E-02
#nucleus-nld-mass-strength-omp 166Bi-1-1-5-1
      E       f(M1)        f(E1)        T(M1)        T(E1)
1.00000E-03 0.00000E+00 8.97719E-09 0.00000E+00 2.37115E-16
2.00000E-03 9.06023E-13 8.97576E-09 4.55417E-20 1.89685E-15
5.00000E-03 2.26506E-12 8.97145E-09 1.77897E-18 2.96348E-14
1.00000E-02 4.53013E-12 8.96431E-09 2.84636E-17 2.37032E-13
2.00000E-02 9.06034E-12 8.95016E-09 4.55422E-16 1.89553E-12
5.00000E-02 2.26523E-11 8.90871E-09 1.77911E-14 2.95847E-11
1.00000E-01 4.53151E-11 8.84297E-09 2.84723E-13 2.36267E-10
2.00000E-01 9.07138E-11 8.72400E-09 4.55977E-12 1.88439E-09
3.00000E-01 1.36280E-10 8.62165E-09 2.31194E-11 6.34418E-09
4.00000E-01 1.82099E-10 8.53588E-09 7.32265E-11 1.50099E-08
5.00000E-01 2.28257E-10 8.46668E-09 1.79273E-10 2.92786E-08
6.00000E-01 2.74840E-10 8.41405E-09 3.73004E-10 5.05584E-08
7.00000E-01 3.21937E-10 8.37800E-09 6.93817E-10 8.02770E-08
8.00000E-01 3.69639E-10 8.35856E-09 1.18913E-09 1.19890E-07
9.00000E-01 4.18041E-10 8.35580E-09 1.91481E-09 1.70890E-07
1.00000E+00 4.67238E-10 8.36979E-09 2.93574E-09 2.34814E-07
1.10000E+00 5.17329E-10 8.40062E-09 4.32638E-09 3.13255E-07
1.20000E+00 5.68419E-10 8.44841E-09 6.17153E-09 4.07867E-07
1.30000E+00 6.20616E-10 8.51328E-09 8.56708E-09 5.20378E-07
1.40000E+00 6.74031E-10 8.59539E-09 1.16210E-08 6.52601E-07
1.50000E+00 7.28782E-10 8.69491E-09 1.54544E-08 8.06436E-07
1.60000E+00 7.84993E-10 8.81203E-09 2.02025E-08 9.83889E-07
1.70000E+00 8.42794E-10 8.94698E-09 2.60165E-08 1.18708E-06
1.80000E+00 9.02321E-10 9.09999E-09 3.30642E-08 1.41826E-06
1.90000E+00 9.63719E-10 9.27131E-09 4.15328E-08 1.67979E-06
2.00000E+00 1.02714E-09 9.46123E-09 5.16297E-08 1.97422E-06
2.20000E+00 1.16071E-09 9.89813E-09 7.76555E-08 2.67268E-06
2.40000E+00 1.30445E-09 1.04134E-08 1.13303E-07 3.53736E-06
2.60000E+00 1.45998E-09 1.10102E-08 1.61230E-07 4.59522E-06
2.80000E+00 1.62911E-09 1.16922E-08 2.24701E-07 5.87703E-06
3.00000E+00 1.81394E-09 1.24635E-08 3.07728E-07 7.41791E-06
3.20000E+00 2.01685E-09 1.33287E-08 4.15245E-07 9.25804E-06
3.40000E+00 2.24056E-09 1.42929E-08 5.53316E-07 1.14433E-05
3.60000E+00 2.48817E-09 1.53620E-08 7.29402E-07 1.40262E-05
3.80000E+00 2.76319E-09 1.65426E-08 9.52668E-07 1.70669E-05
